Customer ID,Customer Name,Email,Age,Gender,City,State,Signup Date,Income,Purchase Count,Total Spent,Satisfaction Score
CUST004947,Luan Oliveira,luan.oliveira@email.com,49.0,Masculino,Rio Verde,Goias,2024/05/06,6684,3,845,4.9
CUST001874,Pedro Lucas Siqueira,PEDRO.LUCAS.SIQUEIRA@PROVEDOR.COM.BR,44.0,N/I,Salvador,bahia,2024/03/06,3.263,6,1883,3.7
CUST001593,Maria Julia Rocha, maria.julia.rocha@email.com ,28.0,F,Caxias do Sul,RS,2022-04-10,"R$ 1.224,00",4,"R$ 758,00",3.9
CUST001330,KAMILLY GUERRA,kamilly.guerra@correio.net,51.0,fem,Serra,Espirito Santo,2022-04-15,2.594,6,1092,5.0
CUST002712,Gabriela Castro,gabriela.castro@provedor.com.br,71.0,Fem,Santos,São Paulo,2024-10-03,"R$ 5.149,00",3,681,4.5
CUST000642,Rael Freitas, rael.freitas@mail.com ,63.0,masc,,RJ ,2021-07-28,2630,10,1.461,4.8
CUST000482,sr. marcos vinicius leão,SR..MARCOS.VINICIUS.LEAO@WEBMAIL.COM,18.0,masc,Campinas,SÃO PAULO,2022-02-15,2.030,5,1.362,2.6
CUST001038,Sofia Rezende,SOFIA.REZENDE@CORREIO.NET,52.0,female,Vitória da Conquista,Bahia,13/06/2024,3603,9,1766,5.0
CUST000639,Ana Lívia da Costa,ana.livia.da.costa@email.com,42.0,F,Goiânia,GO,24/02/2024,5494,6,1.857,3.3
CUST004936,Dr. Ravy Aparecida, dr..ravy.aparecida@provedor.com.br ,52.0,masc,Joinville,santa catarina,2024/10/26,"R$ 4.318,00",17,4278,3.6
CUST004610,Olívia Souza,olivia.souza@provedor.com.br,40.0,Feminino,Caruaru,PE,12/08/2024,1583,9,"R$ 1.808,00",4.0
CUST001665,Henry Gabriel Moreira,henry.gabriel.moreira@mail.com,23.0,Masculino,Ananindeua,Para,2021-12-19,3328,6,"R$ 2.143,00",4.0
CUST000218,Luan Cunha, luan.cunha@correio.net ,50.0,Masc,Belo Horizonte,mg,20/07/2025,4.005,10,"R$ 2.753,00",4.7
CUST001691,Luigi Marques,luigi.marques@email.com,28.0,Masc,Feira de Santana,BA,25-02-2025,"R$ 1.862,00",7,2092,
CUST002577,Dra. Bruna Leão,DRA..BRUNA.LEAO@PROVEDOR.COM.BR,63.0,female,Contagem,minas gerais,25/04/2024,,5,1.372,
CUST004669,Olívia da Cruz,olivia.da.cruz@correio.net,30.0,F,Porto Alegre,rio grande do sul,2022-05-06,4.586,6,"R$ 1.322,00",3.7
CUST002318,Pietro Ferreira,pietro.ferreira@provedor.com.br,41.0,Masculino,Santos,Sao Paulo,21-07-2024,"R$ 3.622,00",13,"R$ 2.974,00",3.5
CUST001838,SRA. LUANA DA CONCEIÇÃO,SRA..LUANA.DA.CONCEICAO@PROVEDOR.COM.BR,44.0,Fem,Olinda,PE ,2025/06/14,,6,1.084,4.1
CUST001111,Larissa Vasconcelos,larissa.vasconcelos@mail.com,46.0,F,Várzea Grande,Mato Grosso,2024-11-24,4.157,7,1446,3.5
CUST001692,Bernardo da Conceição,bernardo.da.conceicao@provedor.com.br,28.0,male,Londrina,PR,17-07-2023,2800,5,"R$ 1.721,00",3.8
CUST002956,SRA. MANUELLA ALBUQUERQUE,sra. .manuella.albuquerque@mail.com,27.0,FEMININO,Belém,pa,2021-07-31,5.677,7,1740,3.8
CUST004100,Ana Lívia Cavalcante,ANA.LIVIA.CAVALCANTE@CORREIO.NET,52.0,F,Uberlândia,Minas Gerais,17/05/2024,"R$ 3.689,00",9,204.162,5.0
CUST001837,DANIELA BARROS,daniela.barros@email.com,22.0,female,Serra,ES,13/05/2024,"R$ 5.724,00",8,2856,5.0
CUST001444,NICOLAS DA ROCHA,nicolas.da.rocha@mail.com,74.0,Masc,Ribeirão Preto,SP,2023/08/24,"R$ 6.253,00",5,"R$ 1.225,00",5.0
CUST002706,Elisa da Cunha,elisa.da.cunha@mail.com,66.0,Fem,Vila Velha,ES,14/03/2023,3737,8,1.842,4.9
CUST000133,Clarice Nogueira,clarice.nogueira@provedor.com.br,31.0,fem,Juiz de Fora,MG,17-08-2024,4.975,5,"R$ 1.199,00",2.4
CUST002192,ENZO GABRIEL BARBOSA,ENZO.GABRIEL.BARBOSA@PROVEDOR.COM.BR,47.0,Masc,Feira de Santana,bahia,2024/09/05,2385,5,"R$ 722,00",3.9
CUST002967,Stephany Fernandes,stephany. fernandes@provedor.com.br,33.0,Feminino,Ribeirão Preto,Sao Paulo,2022/09/20,4.047,7,"R$ 1.817,00",4.5
CUST002032,Vinícius das Neves,VINICIUS.DAS.NEVES@CORREIO.NET,29.0,Masc,Petrópolis,rio de janeiro,2024/09/05,1.703,6,1472,4.3
CUST000604,Maria Julia Freitas, maria.julia.freitas@correio.net ,,Feminino,,pernambuco,2023/06/06,,6,1.205,3.6
CUST001965,Hellena Cunha,hellena.cunha@mail.com,43.0,F,Sorocaba,sp,20/04/2022,"R$ 4.218,00",10,2.441,5.0
CUST001557,Ravi Lucca Santos,RAVI.LUCCA.SANTOS@PROVEDOR.COM.BR,26.0,MASCULINO,Porto Alegre,Rio Grande do Sul,17-05-2024,4.076,4,1427,4.5
CUST003669,ALICE RODRIGUES,alice.rodrigues@mail.com,45.0,F,Anápolis,go,2023/08/25,"R$ 2.321,00",8,180059,3.6
CUST004592,Enzo Porto,enzo. porto@provedor.com.br,62.0,Masc,São Paulo,São Paulo,26-11-2024,2.981,4,841,4.4
CUST002531,Luiz Fernando das Neves,LUIZ.FERNANDO.DAS.NEVES@WEBMAIL.COM,48.0,MASCULINO,São Paulo,SP,2025-01-15,2487,12,3290,4.5
CUST004520,dr. marcelo teixeira,dr. .marcelo.teixeira@correio.net,25.0,M,Campinas,SP,2024/10/08,"R$ 1.691,00",2,"R$ 345,00",4.0
CUST001608,Maria Júlia Nascimento, maria.julia.nascimento@email.com ,18.0,Outro,Pelotas,Rio Grande do Sul,14/08/2023,2.838,6,"R$ 1.475,00",5.0
CUST000405,Ayla Vieira,AYLA.VIEIRA@WEBMAIL.COM,,fem,Manaus,amazonas,2021-08-10,"R$ 1.811,00",8,898,4.2
CUST000366,ana lívia da costa, ana.livia.da.costa@correio.net ,61.0,female,Pelotas,RS,18-11-2023,3253,5,1.268,
CUST001783,otávio mendes,otavio.mendes@correio.net,18.0,Masculino,Santos,Sao Paulo,2023-09-24,4.717,3,129.035,4.2
CUST002936,gabriela macedo,GABRIELA.MACEDO@EMAIL.COM,150.0,female,Anápolis,Goias,17/07/2024,2.749,7,1404,3.4
CUST003020,Melina Sousa, melina.sousa@mail.com ,21.0,F,Maringá,Parana,16-03-2024,"R$ 2.404,00",15,1.404,3.6
CUST004563,sr. vitor gabriel marques,SR..VITOR.GABRIEL.MARQUES@WEBMAIL.COM,28.0,MASCULINO,Vila Velha,Espirito Santo,07/08/2024,5.841,667,2659,4.4
CUST004374,theodoro oliveira,theodoro.oliveira@email.com,23.0,male,Cuiabá,MT,05-01-2025,4738,5,"R$ 1.337,00",2.9
CUST001439,Thomas Silveira,thomas. silveira@correio.net,39.0,Masculino,Serra,Espirito Santo,18/03/2022,3.069,4,"R$ 893,00",3.4
CUST003470,srta. luana araújo, srta..luana.araujo@email.com ,61.0,fem,Santos,Sao Paulo,2022-11-22,"R$ 4.280,00",8,1555,5.0
CUST003013,davi lucca teixeira,davi.lucca.teixeira@email.com,36.0,M,Curitiba,pr,25-10-2024,6157,9,3.185,3.5
CUST001624,Lorena Sales, lorena.sales@correio.net ,22.0,female,Vitória da Conquista,bahia,2025-04-11,"R$ 3.394,00",9,1.970,3.9
CUST001394,Sr. Ravy Correia, sr..ravy.correia@correio.net ,43.0,male,Santos,sp,27/11/2023,"R$ 7.606,00",14,5437,3.8
CUST002642,Nina Costa,nina.costa@email.com,23.0,Fem,Ribeirão Preto,São Paulo,05-09-2024,"R$ 5.108,00",10,"R$ 2.245,00",3.4
CUST003459,Dr. Caleb Vieira,DR..CALEB.VIEIRA@MAIL.COM,58.0,M,Porto Alegre,rio grande do sul,2023/02/22,3575,7,1070,4.5
CUST001767,Emanuelly Melo,emanuelly.melo@provedor.com.br,36.0,FEMININO,Contagem,Minas Gerais,03/11/2023,"R$ 2.425,00",6,1.444,
CUST003974,luiz felipe mendes,LUIZ.FELIPE.MENDES@PROVEDOR.COM.BR,49.0,male,Santos,SP,2022-05-20,6106,5,1.584,4.2
CUST004255,ÁGATHA FARIAS,AGATHA.FARIAS@PROVEDOR.COM.BR,44.0,female,Belo Horizonte,minas gerais,2022/01/13,"R$ 3.830,00",3,658,3.5
CUST004604,José Montenegro,jose.montenegro@mail.com,30.0,Masculino,Blumenau,Santa Catarina,2025/09/12,"R$ 11.236,00",9,"R$ 3.804,00",4.2
CUST001443,Stephany Costa,stephany.costa@email.com,48.0,Fem,Sorocaba,São Paulo,2024-02-24,4.356,10,3113,
CUST003454,Arthur Castro, arthur.castro@email.com ,43.0,Masculino,Duque de Caxias,RJ ,2024/07/23,3960,5,1.468,4.1
CUST002330,BRAYAN DA MOTA,brayan.da.mota@webmail.com,29.0,M,Petrópolis,Rio De Janeiro,2023/06/20,2.103,4,"R$ 786,00",4.8
CUST001148,Sophia Fonseca,sophia.fonseca@email.com,61.0,Feminino,Ribeirão Preto,sp,14/01/2023,2.727,9,1648,4.4
CUST004277,Apollo Vasconcelos,APOLLO.VASCONCELOS@EMAIL.COM,37.0,MASCULINO,Sorocaba,Sao Paulo,24-08-2023,3.287,5,"R$ 1.244,00",4.5
CUST004316,Henry Gabriel Costela,HENRY.GABRIEL.COSTELA@CORREIO.NET,37.0,N/I,Belém,Para,2024-01-31,"R$ 3.537,00",10,2.808,5.0
CUST000499,PEDRO CAVALCANTI,PEDRO.CAVALCANTI@EMAIL.COM,32.0,M,São Paulo,Sao Paulo,16/06/2022,"R$ 5.722,00",5,1710,3.1
CUST002453,CECILIA SANTOS, cecilia.santos@provedor.com.br ,,Fem,Caruaru,PE ,2023/01/10,4.064,8,1.844,4.0
CUST001130,Anna Liz Moraes,anna.liz.moraes@webmail.com,33.0,Feminino,Brasília,df,2024/07/01,"R$ 4.470,00",10,4100,4.1
CUST003022,Srta. Luana Novais,SRTA..LUANA.NOVAIS@EMAIL.COM,33.0,FEMININO,Sorocaba,sp,2022-09-06,1274,9,926,3.0
CUST001516,Erick Siqueira,erick.siqueira@mail.com,22.0,Masculino,Campinas,SP,15-01-2024,"R$ 2.416,00",9,1.743,2.9
CUST002239,thomas guerra,thomas.guerra@correio.net,19.0,MASCULINO,Brasília,df,21/06/2023,2832,10,1512,2.4
CUST001392,JUAN MARTINS,JUAN.MARTINS@EMAIL.COM,48.0,masc,Serra,es,16-09-2021,3999,9,2487,4.2
CUST004759,João Guilherme Souza, joao.guilherme.souza@email.com ,30.0,masc,Brasília,DF,19-05-2023,"R$ 1.611,00",5,1162,4.1
CUST003782,bento ferreira,bento.ferreira@webmail.com,36.0,Masc,Cuiabá,Mato Grosso,26/02/2025,4060,6,1.028,3.7
CUST001011,Maria Luiza Pires,maria.luiza.pires@provedor.com.br,41.0,fem,Várzea Grande,mato grosso,16-09-2024,5.712,14,"R$ 3.823,00",
CUST004719,Kevin Lima, kevin.lima@email.com ,33.0,N/I,Contagem,mg,2023/06/28,"R$ 3.090,00",6,"R$ 1.459,00",4.3
CUST002474,Ryan Montenegro, ryan.montenegro@webmail.com ,42.0,M,Serra,Espirito Santo,2023/09/01,,17,1.832,4.6
CUST001288,DR. JOÃO MIGUEL DA ROSA,dr..joao.miguel.da.rosa@mail.com,56.0,M,Parintins,AM,10-09-2024,4495,6,"R$ 888,00",5.0
CUST004941,Maysa da Paz,maysa.da.paz@email.com,30.0,fem,Juiz de Fora,Minas Gerais,30-06-2024,,12,"R$ 3.288,00",3.5
CUST001869,rael da mata,RAEL.DA.MATA@MAIL.COM,28.0,M,Belo Horizonte,MG,28-06-2022,1994,3,377,3.2
CUST001396,Vitória da Rosa,VITORIA.DA.ROSA@EMAIL.COM,49.0,Fem,São Paulo,São Paulo,2022/06/19,"R$ 2.713,00",7,2467,3.2
CUST003744,DAVI ALMEIDA,davi.almeida@correio.net,36.0,male,,rio grande do sul,2021-12-31,2.873,4,"R$ 1.036,00",
CUST000769,Maria Luísa Rezende,MARIA.LUISA.REZENDE@MAIL.COM,26.0,FEMININO,Maringá,pr,2024-09-23,7951,5,1675,2.9
CUST003803,Alexia Gonçalves,alexia. goncalves@provedor.com.br,42.0,FEMININO,Sorocaba,SP,2024/09/10,"R$ 2.441,00",7,1944,3.3
CUST004012,cauã novais,CAUA.NOVAIS@EMAIL.COM,44.0,Masc,,go,26-11-2023,"R$ 1.399,00",8,1.526,3.3
CUST003600,Catarina Moraes,CATARINA.MORAES@CORREIO.NET,45.0,F,Belém,Pará,20/02/2024,3.499,4,"R$ 711,00",4.1
CUST000023,ELISA FREITAS,elisa.freitas@webmail.com,38.0,fem,Sorocaba,SÃO PAULO,12-02-2022,"R$ 2.770,00",11,2775,3.5
CUST004074,Rael Fogaça, rael.fogaca@correio.net ,38.0,masc,Fortaleza,ce,2021/09/11,3464,9,2.917,4.1
CUST002606,dr. luiz otávio sampaio,DR..LUIZ.OTAVIO.SAMPAIO@CORREIO.NET,66.0,MASCULINO,Pelotas,RS,26/11/2023,"R$ 3.189,00",4,"R$ 736,00",4.4
CUST000986,Vitor Gabriel Peixoto,vitor. gabriel.peixoto@email.com,,Masculino,Contagem,MG,2024-08-06,2.616,5,954,5.0
CUST001403,ANDRÉ MACHADO,ANDRE.MACHADO@MAIL.COM,58.0,masc,São Paulo,SÃO PAULO,2024-03-31,6.930,5,1804,3.7
CUST003072,Lara Lopes,lara.lopes@webmail.com,48.0,FEMININO,Vitória da Conquista,bahia,2021-07-13,2.453,11,2.980,5.0
CUST001744,Valentim Albuquerque,valentim.albuquerque@mail.com,18.0,Masculino,Ananindeua,Pará,2023-03-28,3.313,11,2445,3.8
CUST001939,sra. anna liz martins,sra. .anna.liz.martins@webmail.com,24.0,FEMININO,Rio de Janeiro,RJ ,2023/06/30,2.191,7,"R$ 1.325,00",4.5
CUST001544,Luara Novaes,luara.novaes@mail.com,38.0,female,Ribeirão Preto,Sao Paulo,2024/04/04,3859,7,2019,1.7
CUST003913,Mariane Moreira, mariane.moreira@provedor.com.br ,18.0,fem,São Paulo,sp,2023/03/11,,6,"R$ 1.758,00",3.7
CUST004059,RYAN CALDEIRA,ryan.caldeira@correio.net,56.0,M,Porto Alegre,rs,2025-01-05,2.977,9,1344,4.1
CUST001270,Bianca Silveira,BIANCA.SILVEIRA@CORREIO.NET,41.0,Fem,Brasília,distrito federal,2021/09/10,2.250,9,"R$ 2.534,00",3.6
CUST005015,Luara Brito,luara.brito@correio.net,46.0,N/I,Campinas,SÃO PAULO,16-04-2023,"R$ 5.187,00",7,"R$ 1.583,00",3.9
CUST003386,Dr. Thomas Santos, dr..thomas.santos@correio.net ,46.0,Masculino,Caruaru,Pernambuco,20/09/2022,5148,8,3262,3.8
CUST002368,Stephany Marques,stephany.marques@email.com,39.0,female,Florianópolis,Santa Catarina,05/11/2024,4.936,7,1657,1.9
CUST001000,Marcela das Neves,marcela.das.neves@provedor.com.br,18.0,Feminino,Blumenau,santa catarina,16/07/2023,2022,7,"R$ 1.373,00",4.7
CUST002687,João Gabriel Azevedo, joao.gabriel.azevedo@email.com ,33.0,Masculino,São Paulo,SP,25-03-2023,5484,6,"R$ 91.177,00",4.0
CUST004990,Apollo Carvalho,APOLLO.CARVALHO@MAIL.COM,45.0,masc,Ribeirão Preto,SP,07-01-2024,1440,5,1.103,3.9
CUST000574,davi da paz, davi.da.paz@email.com ,38.0,Masc,Porto Alegre,Rio Grande do Sul,09/08/2024,1.546,4,293,4.2
CUST002694,Sophie Marques, sophie.marques@provedor.com.br ,36.0,F,Rio de Janeiro,Rio De Janeiro,2024-04-13,4.860,7,2423,4.5
CUST002558,dra. allana da luz,dra..allana.da.luz@mail.com,24.0,female,Caruaru,PE ,2024-09-08,5.246,7,2361,2.9
CUST001702,Dr. Vicente Leão,DR..VICENTE.LEAO@EMAIL.COM,31.0,MASCULINO,Sorocaba,Sao Paulo,14/10/2024,"R$ 3.833,00",8,"R$ 1.799,00",3.8
CUST001540,Cauã Pimenta,CAUA.PIMENTA@EMAIL.COM,73.0,Masculino,Feira de Santana,bahia,15/01/2022,9.443,8,"R$ 2.552,00",2.5
CUST003947,Sr. Thiago Campos, sr..thiago.campos@webmail.com ,24.0,Masculino,Rio Verde,GO,19-10-2024,4.989,4,1102,2.8
CUST002264,Ana Beatriz Andrade,ana.beatriz.andrade@correio.net,0.0,fem,Várzea Grande,Mato Grosso,24/08/2025,"R$ 4.619,00",5,"R$ 1.202,00",3.0
CUST000756,Manuella Vargas, manuella.vargas@provedor.com.br ,36.0,Feminino,Niterói,rio de janeiro,11/02/2022,2952,13,2.830,4.3
CUST002362,Sr. Samuel Gomes,sr..samuel.gomes@mail.com,24.0,masc,Duque de Caxias,Rio De Janeiro,2023/08/02,1395,8,1.032,3.4
CUST003537,Enzo Gabriel Lima,enzo.gabriel.lima@correio.net,29.0,Masc,Florianópolis,sc,27-07-2021,"R$ 260.164,00",7,2832,4.6
CUST003198,Sra. Valentina Sales,SRA..VALENTINA.SALES@CORREIO.NET,39.0,FEMININO,Cuiabá,Mato Grosso,01-07-2024,2.968,7,"R$ 1.877,00",5.0
CUST004063,Sofia Caldeira,sofia.caldeira@correio.net,48.0,F,Uberlândia,Minas Gerais,2023-10-07,4.731,4,"R$ 1.082,00",3.2
CUST001704,Paulo da Conceição, paulo.da.conceicao@mail.com ,31.0,Masc,Sorocaba,SP,2023-08-31,3.489,4,"R$ 574,00",4.8
CUST001483,LORENZO DA COSTA,lorenzo.da.costa@correio.net,43.0,M,Juiz de Fora,minas gerais,2025-10-12,"R$ 3.482,00",12,2787,2.8
CUST002741,Dra. Maria Cecília Rodrigues,dra..maria.cecilia.rodrigues@provedor.com.br,33.0,female,São Paulo,Sao Paulo,2023/06/13,2.553,4,876,3.0
CUST003685,Rodrigo Leão,RODRIGO.LEAO@EMAIL.COM,48.0,MASCULINO,São Paulo,São Paulo,04/09/2023,3979,6,"R$ 1.589,00",3.7
CUST000616,Théo Gonçalves,THEO.GONCALVES@MAIL.COM,23.0,Masc,Sorocaba,São Paulo,2022/12/20,4.536,6,2192,
CUST000589,Vitória Lima,VITORIA.LIMA@CORREIO.NET,26.0,female,Uberlândia,MG,2022/12/03,4175,11,2380,5.0
CUST001522,davi miguel jesus,davi.miguel.jesus@provedor.com.br,,masc,Uberlândia,mg,09/04/2024,"R$ 3.158,00",6,1.692,5.0
CUST002617,rafael peixoto,RAFAEL.PEIXOTO@EMAIL.COM,49.0,MASCULINO,Campinas,Sao Paulo,07-04-2022,,9,"R$ 1.654,00",2.5
CUST000539,Sra. Maysa Moura,SRA..MAYSA.MOURA@PROVEDOR.COM.BR,45.0,female,Curitiba,pr,2023-08-31,5.547,7,"R$ 1.598,00",5.0
CUST002201,vitor barros,VITOR.BARROS@WEBMAIL.COM,41.0,masc,Sobral,ce,05-11-2024,2.208,11,835,3.2
CUST002561,Maria Alice Castro,maria.alice.castro@correio.net,18.0,FEMININO,Contagem,Minas Gerais,07/01/2023,3517,9,"R$ 2.621,00",4.6
CUST001441,Bianca Monteiro,bianca.monteiro@mail.com,50.0,Fem,Cuiabá,mato grosso,31-07-2023,"R$ 2.731,00",7,1262,3.4
CUST004914,Evelyn Vargas,evelyn.vargas@email.com,47.0,female,Caxias do Sul,rio grande do sul,2022/08/18,2228,7,1953,4.5
CUST004167,Nicole Alves,NICOLE.ALVES@WEBMAIL.COM,35.0,fem,Blumenau,SC,17-02-2022,4.242,6,1.124,4.0
CUST004796,Cauê Rios, caue.rios@correio.net ,45.0,masc,Petrópolis,Rio de Janeiro,2025-03-16,5833,6,2004,4.4
CUST001294,AMANDA COSTELA,AMANDA.COSTELA@WEBMAIL.COM,35.0,Fem,Sorocaba,São Paulo,22/10/2024,"R$ 2.727,00",4,"R$ 1.100,00",3.3
CUST000016,sra. zoe campos,SRA..ZOE.CAMPOS@CORREIO.NET,34.0,FEMININO,Goiânia,Goiás,2021-07-09,11.105,5,1.943,4.6
CUST001005,Kaique Aparecida,kaique.aparecida@webmail.com,59.0,M,Ananindeua,pa,2025/07/24,4765,3,225.561,
CUST004279,ALLANA NOVAES,ALLANA.NOVAES@WEBMAIL.COM,,F,Juazeiro do Norte,CE,2021/02/15,5098,8,"R$ 3.332,00",4.1
CUST002924,Juliana Cassiano, juliana.cassiano@correio.net ,53.0,fem,São Paulo,SP,30/03/2023,2.300,5,1199,
CUST001072,Rafael Mendonça,rafael.mendonca@mail.com,18.0,Masculino,Curitiba,Parana,03/10/2024,3447,7,2347,4.3
CUST004830,Pedro Lucas Mendes,PEDRO.LUCAS.MENDES@EMAIL.COM,28.0,prefer not to say,Rio Verde,go,16/08/2023,1931,8,3.135,3.9
CUST002426,Evelyn Pires,evelyn.pires@provedor.com.br,48.0,Fem,Blumenau,Santa Catarina,17/05/2024,2657,11,4.114,5.0
CUST002033,rebeca gonçalves,rebeca. goncalves@webmail.com,24.0,Fem,Santos,SÃO PAULO,2023/01/21,900,5,1.292,3.3
CUST002718,letícia azevedo,leticia. azevedo@correio.net,35.0,FEMININO,Belo Horizonte,MG,30/07/2024,"R$ 4.699,00",7,1401,2.5
CUST002110,Renan Marques, renan.marques@correio.net ,40.0,male,Caxias do Sul,rs,2024-07-21,,5,1.270,3.6
CUST001326,carlos eduardo viana,carlos.eduardo.viana@mail.com,43.0,masc,,rio de janeiro,2023-04-27,2955,7,"R$ 1.374,00",5.0
CUST002103,Leonardo Siqueira,leonardo. siqueira@email.com,54.0,N/I,,mg,2024-06-14,"R$ 2.104,00",10,1854,5.0
CUST002650,Rebeca Lopes,rebeca.lopes@webmail.com,61.0,fem,Belém,Pará,2023-08-15,"R$ 5.108,00",5,"R$ 958,00",3.7
CUST004935,Enrico Duarte, enrico.duarte@mail.com ,50.0,Masculino,Sobral,CE,2021-03-31,8129,4,1301,3.5
CUST003862,Sra. Sofia Machado,sra..sofia.machado@webmail.com,56.0,Fem,Joinville,Santa Catarina,22/02/2024,5040,11,3606,4.9
CUST004185,Sra. Alana Mendonça,sra..alana.mendonca@mail.com,20.0,female,Cuiabá,MT,04-01-2024,,5,689,3.6
CUST001455,Erick Aparecida,erick.aparecida@email.com,30.0,Masculino,,São Paulo,2023/05/15,"R$ 2.977,00",4,1.242,3.6
CUST001548,Dra. Maria Eduarda Sá,dra. .maria.eduarda.sa@email.com,39.0,female,Santos,Sao Paulo,2025/07/15,1851,4,"R$ 1.571,00",5.0
CUST002268,Dra. Valentina Sá, dra..valentina.sa@webmail.com ,22.0,FEMININO,Ribeirão Preto,sp,2024/08/02,1.403,11,2791,5.0
CUST002717,ana laura barros,ANA.LAURA.BARROS@PROVEDOR.COM.BR,46.0,Fem,Rio de Janeiro,RJ,22/04/2024,"R$ 1.886,00",8,2.160,
CUST004989,ISABEL CUNHA,isabel.cunha@mail.com,41.0,fem,Londrina,PR,2025-06-14,1890,9,"R$ 1.299,00",3.4
CUST002711,MARIANA RAMOS,mariana.ramos@correio.net,36.0,female,Ribeirão Preto,SÃO PAULO,03/07/2024,2.951,9,"R$ 3.169,00",5.0
CUST004146,Marcela da Paz, marcela.da.paz@webmail.com ,53.0,female,Sorocaba,SP,10-07-2023,,12,"R$ 2.043,00",4.1
CUST002473,Maria Fernanda Ferreira,maria.fernanda.ferreira@mail.com,38.0,F,Salvador,bahia,19/01/2023,"R$ 3.330,00",10,"R$ 1.267,00",4.7
CUST002191,João Miguel Oliveira,JOAO.MIGUEL.OLIVEIRA@PROVEDOR.COM.BR,24.0,MASCULINO,Vitória da Conquista,BA ,05/01/2025,1.888,14,4025,4.5
CUST001613,Isis Correia,isis.correia@email.com,29.0,Feminino,Vitória da Conquista,BA,2024-05-23,,8,"R$ 1.717,00",
CUST002064,OLIVIA SILVA,olivia.silva@email.com,38.0,FEMININO,Caxias do Sul,rio grande do sul,18/04/2025,4385,9,3111,3.8
CUST003526,rebeca azevedo,rebeca.azevedo@provedor.com.br,52.0,Feminino,Sorocaba,SÃO PAULO,2022/12/01,2575,2,381,3.6
CUST002906,Dr. Ravi Lucca Cardoso, dr..ravi.lucca.cardoso@mail.com ,53.0,male,Rio de Janeiro,Rio De Janeiro,16-03-2023,3718,3,638,5.0
CUST002721,Isabela Camargo, isabela.camargo@webmail.com ,31.0,F,Porto Alegre,Rio Grande do Sul,22/05/2024,"R$ 3.827,00",8,2.035,3.7
CUST003119,Cauê Melo,CAUE.MELO@WEBMAIL.COM,,M,,rs,2024/03/01,"R$ 5.776,00",7,"R$ 1.982,00",5.0
CUST002212,Luiz Fernando Pereira, luiz.fernando.pereira@mail.com ,22.0,Masculino,Ribeirão Preto,sp,2025-09-03,1836,4,"R$ 1.195,00",2.7
CUST001121,Sr. Ravy Vargas,SR..RAVY.VARGAS@MAIL.COM,39.0,male,Ribeirão Preto,SP,2023-09-16,1427,7,"R$ 1.433,00",2.6
CUST003235,Luara Correia,LUARA.CORREIA@CORREIO.NET,39.0,F,Sorocaba,sp,28/06/2024,"R$ 3.626,00",8,2.369,4.7
CUST005029,Sr. João Vitor Barros, sr..joao.vitor.barros@webmail.com ,69.0,Masculino,Ribeirão Preto,SP,2022-11-18,8464,9,2.911,4.8
CUST003959,José Pedro Ribeiro,jose. pedro.ribeiro@email.com,55.0,Masc,Juiz de Fora,Minas Gerais,2024/06/20,4.463,4,1.245,4.7
CUST002244,Matteo Pires,matteo.pires@correio.net,48.0,masc,Niterói,Rio De Janeiro,2021-09-06,7244,8,2686,3.4
CUST002395,Maria Sophia da Costa,maria.sophia.da.costa@email.com,38.0,N/I,Serra,ES,2023/11/23,2.490,10,2229,
CUST001701,Srta. Ágatha Abreu,srta..agatha.abreu@webmail.com,29.0,Feminino,Feira de Santana,BA ,11/02/2022,2.879,5,1658,4.5
CUST003044,LIAM CASA GRANDE,liam.casa.grande@mail.com,45.0,MASCULINO,Campinas,São Paulo,2022-01-29,"R$ 3.949,00",7,1.634,3.2
CUST001156,Arthur Miguel Novaes,arthur.miguel.novaes@correio.net,35.0,male,Rio de Janeiro,rio de janeiro,12/11/2023,"R$ 1.714,00",5,"R$ 1.276,00",3.1
CUST003156,Luigi Correia,luigi.correia@email.com,58.0,masc,Campinas,São Paulo,2024/10/14,,5,"R$ 1.962,00",
CUST000953,JOAQUIM OLIVEIRA,JOAQUIM.OLIVEIRA@PROVEDOR.COM.BR,27.0,masc,Sorocaba,Sao Paulo,31/12/2023,5047,6,1873,3.5
CUST002915,Giovanna Novais,giovanna.novais@provedor.com.br,,F,Londrina,pr,2023/02/12,"R$ 4.014,00",9,"R$ 2.891,00",4.3
CUST002242,Luiz Henrique Camargo, luiz.henrique.camargo@email.com ,42.0,masc,Maringá,Parana,06/06/2022,,4,595,4.4
CUST003447,Thiago Andrade,THIAGO.ANDRADE@EMAIL.COM,47.0,masc,Uberlândia,Minas Gerais,2024/06/25,3274,10,"R$ 1.810,00",3.2
CUST001118,Maria Cecília Dias,MARIA.CECILIA.DIAS@EMAIL.COM,32.0,female,Feira de Santana,BA,09/01/2023,4.088,7,2409,3.0
CUST000955,ENZO GABRIEL CARVALHO, enzo.gabriel.carvalho@correio.net ,65.0,Masculino,Belém,pa,19/12/2024,5.127,8,"R$ 2.297,00",4.7
CUST002524,vitor gabriel machado,vitor. gabriel.machado@webmail.com,47.0,Outro,Salvador,BA,01-04-2021,"R$ 4.024,00",7,1.941,5.0
CUST000369,Sr. Pedro Miguel Cavalcante, sr..pedro.miguel.cavalcante@provedor.com.br ,59.0,masc,Porto Alegre,rs,2023/02/16,3055,7,1.559,5.0
