customer_id,customer_name,email,age,gender,city,state,signup_date,income,purchase_count,total_spent,satisfaction_score,email_valido,signup_date_year,signup_date_month,signup_date_quarter,signup_date_weekday,customer_segment
CUST003023,Srta. Antonella Correia,srta..antonella.correia@email.com,18.0,feminino,Uberlândia,MG,2023-09-04,1953.0,2,437.0,4.0,True,2023,9,3,Monday,Low Value
CUST000620,João Gabriel Campos,joao.gabriel.campos@webmail.com,48.0,masculino,Anápolis,GO,2023-09-04,7120.0,10,3640.0,4.9,True,2023,9,3,Monday,High Value
CUST002789,Maria Isis Santos,maria.isis.santos@provedor.com.br,25.0,feminino,Feira de Santana,BA,2023-09-04,4757.0,5,809.0,2.6,True,2023,9,3,Monday,Low Value
CUST003062,Ravi Pinto,ravi.pinto@correio.net,38.0,masculino,Campinas,SP,2023-09-04,6572.0,10,2454.0,2.4,True,2023,9,3,Monday,High Value
CUST004580,Henrique Borges,henrique.borges@mail.com,32.0,masculino,Vitória da Conquista,BA,2023-09-04,3046.0,10,2229.0,4.9,True,2023,9,3,Monday,High Value
CUST004027,Oliver Silveira,oliver.silveira@correio.net,32.0,masculino,Vila Velha,ES,2023-09-04,3353.0,7,1380.0,3.1,True,2023,9,3,Monday,Medium Value
CUST003339,Anna Liz Araújo,anna.liz.araujo@mail.com,29.0,feminino,Rio de Janeiro,RJ,2023-09-05,2849.0,6,1457.0,4.3,True,2023,9,3,Tuesday,Medium Value
CUST003458,Catarina Nascimento,catarina.nascimento@mail.com,60.0,feminino,Várzea Grande,MT,2023-09-05,4988.0,11,3695.0,3.4,True,2023,9,3,Tuesday,High Value
CUST004910,Theodoro Das Neves,theodoro.das.neves@mail.com,32.0,masculino,Petrópolis,RJ,2023-09-05,5385.0,10,3914.0,3.1,True,2023,9,3,Tuesday,High Value
CUST000449,Samuel Silva,samuel.silva@mail.com,35.0,masculino,unknown,SP,2023-09-05,5023.0,9,3085.0,4.1,True,2023,9,3,Tuesday,High Value
CUST004119,Dra. Rafaela Camargo,dra..rafaela.camargo@mail.com,23.0,feminino,São Paulo,SP,2023-09-05,2237.0,4,973.0,3.4,True,2023,9,3,Tuesday,Low Value
CUST001824,Levi Dias,levi.dias@provedor.com.br,43.0,masculino,Sorocaba,SP,2023-09-05,5152.0,12,4018.0,4.3,True,2023,9,3,Tuesday,High Value
CUST004180,Luísa Araújo,luisa.araujo@correio.net,57.0,feminino,Brasília,DF,2023-09-06,3410.0,9,3443.0,4.0,True,2023,9,3,Wednesday,High Value
CUST000451,Clara Azevedo,clara.azevedo@mail.com,34.0,feminino,unknown,CE,2023-09-06,1606.0,9,2773.0,4.5,True,2023,9,3,Wednesday,High Value
CUST000277,Srta. Rebeca Caldeira,srta..rebeca.caldeira@webmail.com,50.0,feminino,Cuiabá,MT,2023-09-06,1577.0,1,281.0,5.0,True,2023,9,3,Wednesday,Low Value
CUST003160,Bella Marques,bella.marques@mail.com,30.0,feminino,Niterói,RJ,2023-09-06,1485.0,12,2307.0,4.2,True,2023,9,3,Wednesday,High Value
CUST001657,Mathias Melo,mathias.melo@correio.net,61.0,masculino,Manaus,AM,2023-09-06,3338.0,7,2348.0,3.4,True,2023,9,3,Wednesday,High Value
CUST001434,Gabrielly Sales,gabrielly.sales@webmail.com,26.0,feminino,Petrópolis,RJ,2023-09-06,3457.0,9,2851.0,3.5,True,2023,9,3,Wednesday,High Value
CUST001112,Srta. Liz Costela,srta..liz.costela@mail.com,35.0,feminino,Juazeiro do Norte,CE,2023-09-06,2921.0,9,1474.0,3.2,True,2023,9,3,Wednesday,Medium Value
CUST004446,Sr. Levi Andrade,sr..levi.andrade@email.com,32.0,masculino,Santos,SP,2023-09-06,1151.0,7,1759.0,4.2,True,2023,9,3,Wednesday,Medium Value
CUST000779,Rafael Ramos,rafael.ramos@correio.net,34.0,masculino,Feira de Santana,BA,2023-09-07,6630.0,11,3566.0,5.0,True,2023,9,3,Thursday,High Value
CUST002492,Dra. Vitória Novaes,dra..vitoria.novaes@provedor.com.br,36.0,feminino,unknown,PR,2023-09-07,3550.0,7,1547.0,4.8,True,2023,9,3,Thursday,Medium Value
CUST001919,Vinícius Cassiano,vinicius.cassiano@mail.com,26.0,masculino,São Paulo,SP,2023-09-07,2779.0,4,696.0,3.5,True,2023,9,3,Thursday,Low Value
CUST000124,Gustavo Henrique Silva,gustavo.henrique.silva@email.com,49.0,masculino,Vila Velha,ES,2023-09-07,2570.0,4,950.0,3.1,True,2023,9,3,Thursday,Low Value
CUST003759,Clarice Rios,clarice.rios@provedor.com.br,18.0,outro,Londrina,PR,2023-09-07,2542.0,8,1531.0,3.6,True,2023,9,3,Thursday,Medium Value
CUST000234,Maria Flor Gonçalves,maria.flor.goncalves@email.com,35.0,feminino,Salvador,BA,2023-09-07,1507.0,8,1986.0,4.0,True,2023,9,3,Thursday,Medium Value
CUST001736,Guilherme Ribeiro,guilherme.ribeiro@email.com,38.0,masculino,Porto Alegre,RS,2023-09-07,3448.0,3,1120.0,3.9,True,2023,9,3,Thursday,Low Value
CUST000373,Isabelly Moura,isabelly.moura@correio.net,49.0,feminino,Blumenau,SC,2023-09-07,3964.0,7,1481.0,3.2,True,2023,9,3,Thursday,Medium Value
CUST003176,Antônio Rocha,antonio.rocha@provedor.com.br,28.0,masculino,Santos,SP,2023-09-07,2366.0,11,3083.0,3.9,True,2023,9,3,Thursday,High Value
CUST004429,Bianca Da Conceição,bianca.da.conceicao@mail.com,32.0,feminino,Contagem,MG,2023-09-08,6538.0,9,3232.0,2.1,True,2023,9,3,Friday,High Value
CUST000545,Maria Isis Da Paz,maria.isis.da.paz@email.com,38.0,feminino,Maringá,PR,2023-09-08,5632.0,6,1533.0,3.5,True,2023,9,3,Friday,Medium Value
CUST000364,Dr. Liam Pires,dr..liam.pires@mail.com,40.0,masculino,Sorocaba,SP,2023-09-08,3462.0,13,2382.0,3.5,True,2023,9,3,Friday,High Value
CUST003309,André Aragão,andre.aragao@provedor.com.br,48.0,masculino,Petrópolis,RJ,2023-09-09,2402.0,6,1131.0,3.5,True,2023,9,3,Saturday,Low Value
CUST000303,Ana Liz Cavalcante,ana.liz.cavalcante@provedor.com.br,44.0,feminino,Juiz de Fora,MG,2023-09-09,2379.0,7,1500.0,4.0,True,2023,9,3,Saturday,Medium Value
CUST003334,Pietro Garcia,pietro.garcia@provedor.com.br,38.0,masculino,Caxias do Sul,RS,2023-09-09,3181.0,6,1900.0,3.7,True,2023,9,3,Saturday,Medium Value
CUST004155,Pedro Henrique Rocha,pedro.henrique.rocha@webmail.com,18.0,masculino,Belo Horizonte,MG,2023-09-09,2386.0,10,3508.0,4.3,True,2023,9,3,Saturday,High Value
CUST004414,Dr. Mateus Duarte,dr..mateus.duarte@email.com,41.0,masculino,unknown,RJ,2023-09-09,2009.0,12,3005.0,2.8,True,2023,9,3,Saturday,High Value
CUST002326,Sr. José Da Rocha,sr..jose.da.rocha@mail.com,32.0,masculino,Petrópolis,RJ,2023-09-10,3350.0,4,1269.0,3.6,True,2023,9,3,Sunday,Low Value
CUST000650,Pietro Cunha,pietro.cunha@webmail.com,41.0,masculino,Ananindeua,PA,2023-09-10,7590.0,7,2058.0,3.4,True,2023,9,3,Sunday,High Value
CUST004535,Nicolas Abreu,nicolas.abreu@provedor.com.br,33.0,masculino,Joinville,SC,2023-09-11,2399.0,8,538.0,5.0,True,2023,9,3,Monday,Low Value
CUST001253,Lorenzo Carvalho,lorenzo.carvalho@mail.com,38.0,masculino,Vila Velha,ES,2023-09-11,1279.0,8,1177.0,4.6,True,2023,9,3,Monday,Low Value
CUST003626,Alana Fogaça,alana.fogaca@provedor.com.br,49.0,feminino,Porto Alegre,RS,2023-09-11,3347.0,6,1886.0,3.9,True,2023,9,3,Monday,Medium Value
CUST001575,Larissa Alves,larissa.alves@correio.net,36.0,feminino,Belo Horizonte,MG,2023-09-11,6073.0,13,4375.0,3.2,True,2023,9,3,Monday,High Value
CUST001023,Raul Pinto,raul.pinto@webmail.com,23.0,masculino,Brasília,DF,2023-09-11,1979.0,9,1772.0,3.2,True,2023,9,3,Monday,Medium Value
CUST003006,Larissa Cunha,larissa.cunha@correio.net,30.0,feminino,Santos,SP,2023-09-12,4218.0,11,3211.0,4.3,True,2023,9,3,Tuesday,High Value
CUST000468,Noah Fogaça,noah.fogaca@webmail.com,37.0,masculino,Vitória da Conquista,BA,2023-09-12,5913.0,5,1219.0,4.0,True,2023,9,3,Tuesday,Low Value
CUST001230,Benjamin Melo,benjamin.melo@email.com,45.0,masculino,Londrina,PR,2023-09-12,4462.0,7,2340.0,5.0,True,2023,9,3,Tuesday,High Value
CUST003349,Manuela Da Cruz,manuela.da.cruz@email.com,21.0,feminino,Fortaleza,CE,2023-09-12,5018.0,6,1979.0,4.0,True,2023,9,3,Tuesday,Medium Value
CUST003009,Oliver Mendes,oliver.mendes@email.com,26.0,masculino,Santos,SP,2023-09-13,2578.0,6,1306.0,3.5,True,2023,9,3,Wednesday,Medium Value
CUST004937,Dr. Ryan Da Cruz,dr..ryan.da.cruz@mail.com,30.0,masculino,Santos,SP,2023-09-13,4633.0,4,994.0,5.0,True,2023,9,3,Wednesday,Low Value
CUST003790,Bianca Ribeiro,bianca.ribeiro@correio.net,41.0,feminino,Porto Alegre,RS,2023-09-13,4017.0,12,2125.0,3.7,True,2023,9,3,Wednesday,High Value
CUST002690,Kevin Montenegro,kevin.montenegro@provedor.com.br,44.0,masculino,Ribeirão Preto,SP,2023-09-13,6822.0,4,1180.0,4.7,True,2023,9,3,Wednesday,Low Value
CUST002977,Vitor Peixoto,vitor.peixoto@mail.com,38.0,masculino,Pelotas,RS,2023-09-13,3448.0,8,2733.0,4.0,True,2023,9,3,Wednesday,High Value
CUST003891,Letícia Cavalcante,leticia.cavalcante@email.com,38.0,feminino,Blumenau,SC,2023-09-13,5206.0,7,1906.0,4.3,True,2023,9,3,Wednesday,Medium Value
CUST003707,Dr. Léo Duarte,dr..leo.duarte@correio.net,46.0,masculino,Sobral,CE,2023-09-13,9699.0,8,2769.0,4.0,True,2023,9,3,Wednesday,High Value
CUST003714,Cauê Silveira,caue.silveira@email.com,31.0,masculino,São Paulo,SP,2023-09-13,5175.0,5,1676.0,4.2,True,2023,9,3,Wednesday,Medium Value
CUST002170,Sarah Cassiano,sarah.cassiano@correio.net,22.0,feminino,Ananindeua,PA,2023-09-14,4996.0,13,4268.0,2.3,True,2023,9,3,Thursday,High Value
CUST004341,Henrique Jesus,henrique.jesus@webmail.com,18.0,masculino,Niterói,RJ,2023-09-14,4838.0,12,4016.0,4.4,True,2023,9,3,Thursday,High Value
CUST004993,Srta. Maria Helena Aragão,srta..maria.helena.aragao@webmail.com,38.0,feminino,Vitória,ES,2023-09-14,1334.0,11,1473.0,2.4,True,2023,9,3,Thursday,Medium Value
CUST001110,Sr. Josué Novaes,sr..josue.novaes@provedor.com.br,34.0,masculino,Duque de Caxias,RJ,2023-09-14,4490.0,7,2441.0,3.5,True,2023,9,3,Thursday,High Value
CUST002590,Pedro Aparecida,pedro.aparecida@mail.com,54.0,masculino,Belém,PA,2023-09-14,2836.0,4,1016.0,4.1,True,2023,9,3,Thursday,Low Value
CUST004253,Letícia Brito,leticia.brito@correio.net,18.0,feminino,Caxias do Sul,RS,2023-09-14,1957.0,1,207.0,3.0,True,2023,9,3,Thursday,Low Value
CUST001998,Lorenzo Rodrigues,lorenzo.rodrigues@email.com,63.0,masculino,Maringá,PR,2023-09-14,5532.0,8,2296.0,4.6,True,2023,9,3,Thursday,High Value
CUST002154,Luara Novais,luara.novais@webmail.com,44.0,feminino,Londrina,PR,2023-09-14,3933.0,4,1166.0,4.4,True,2023,9,3,Thursday,Low Value
CUST000731,Léo Farias,leo.farias@webmail.com,29.0,masculino,Várzea Grande,MT,2023-09-15,5096.0,5,768.0,3.8,True,2023,9,3,Friday,Low Value
CUST003486,Giovanna Siqueira,giovanna.siqueira@email.com,39.0,feminino,Duque de Caxias,RJ,2023-09-16,1820.0,6,1213.0,5.0,True,2023,9,3,Saturday,Low Value
CUST000551,Carolina Rios,carolina.rios@webmail.com,34.0,feminino,Sorocaba,SP,2023-09-16,1484.0,4,1245.0,5.0,True,2023,9,3,Saturday,Low Value
CUST003301,Enzo Gabriel Barbosa,enzo.gabriel.barbosa@mail.com,29.0,masculino,Rio de Janeiro,RJ,2023-09-16,4120.0,6,1276.0,3.8,True,2023,9,3,Saturday,Low Value
CUST001121,Sr. Ravy Vargas,sr..ravy.vargas@mail.com,39.0,masculino,Ribeirão Preto,SP,2023-09-16,1427.0,7,1433.0,2.6,True,2023,9,3,Saturday,Medium Value
CUST001719,Maria Sophia Novaes,maria.sophia.novaes@correio.net,33.0,feminino,unknown,MT,2023-09-16,212277.0,10,1044.0,4.1,True,2023,9,3,Saturday,Low Value
CUST000051,Thiago Caldeira,thiago.caldeira@provedor.com.br,24.0,masculino,Anápolis,GO,2023-09-16,1214.0,8,1631.0,2.9,True,2023,9,3,Saturday,Medium Value
CUST002138,Sr. Gustavo Henrique Pimenta,sr..gustavo.henrique.pimenta@correio.net,36.0,masculino,Juiz de Fora,MG,2023-09-17,3313.0,4,957.0,3.6,True,2023,9,3,Sunday,Low Value
CUST002801,Marina Casa Grande,marina.casa.grande@provedor.com.br,18.0,feminino,Petrópolis,RJ,2023-09-17,1654.0,5,1193.0,5.0,True,2023,9,3,Sunday,Low Value
CUST001503,Srta. Ana Clara Cavalcante,srta..ana.clara.cavalcante@mail.com,28.0,feminino,Ribeirão Preto,SP,2023-09-18,2255.0,8,1656.0,3.8,True,2023,9,3,Monday,Medium Value
CUST001491,Allana Caldeira,allana.caldeira@email.com,28.0,outro,Florianópolis,SC,2023-09-18,2879.0,4,1177.0,4.4,True,2023,9,3,Monday,Low Value
CUST003236,Maria Vitória Costela,maria.vitoria.costela@mail.com,38.0,feminino,Juiz de Fora,MG,2023-09-19,3575.0,9,3208.0,3.7,True,2023,9,3,Tuesday,High Value
CUST002878,Dra. Maria Laura Da Rosa,dra..maria.laura.da.rosa@correio.net,38.0,feminino,unknown,SP,2023-09-19,3313.5,5,878.0,3.7,True,2023,9,3,Tuesday,Low Value
CUST002654,Vitor Hugo Oliveira,vitor.hugo.oliveira@provedor.com.br,54.0,masculino,unknown,RJ,2023-09-20,7834.0,10,3579.0,4.2,True,2023,9,3,Wednesday,High Value
CUST004982,Gabrielly Das Neves,gabrielly.das.neves@provedor.com.br,61.0,feminino,Blumenau,SC,2023-09-20,6141.0,6,1743.0,4.5,True,2023,9,3,Wednesday,Medium Value
CUST001095,Sra. Alexia Albuquerque,sra..alexia.albuquerque@mail.com,46.0,feminino,Ananindeua,PA,2023-09-21,3988.0,3,416.0,4.1,True,2023,9,3,Thursday,Low Value
CUST004353,Jade Almeida,jade.almeida@webmail.com,29.0,feminino,Salvador,BA,2023-09-22,6951.0,12,4026.0,4.6,True,2023,9,3,Friday,High Value
CUST002310,Carlos Eduardo Da Cunha,carlos.eduardo.da.cunha@correio.net,38.0,masculino,Juazeiro do Norte,CE,2023-09-22,1431.0,4,938.0,5.0,True,2023,9,3,Friday,Low Value
CUST003243,Vitor Gabriel Da Rosa,vitor.gabriel.da.rosa@mail.com,22.0,masculino,Contagem,MG,2023-09-22,1259.0,6,1226.0,4.3,True,2023,9,3,Friday,Low Value
CUST003366,Maria Flor Cavalcante,maria.flor.cavalcante@email.com,37.0,feminino,Manaus,AM,2023-09-22,5464.0,4,887.0,3.5,True,2023,9,3,Friday,Low Value
CUST003951,Amanda Lopes,amanda.lopes@correio.net,27.0,feminino,São Paulo,SP,2023-09-22,1148.0,5,448.0,3.3,True,2023,9,3,Friday,Low Value
CUST001198,Srta. Maria Alice Gonçalves,srta..maria.alice.goncalves@correio.net,18.0,feminino,Sorocaba,SP,2023-09-22,4765.0,11,1925.0,2.2,True,2023,9,3,Friday,Medium Value
CUST004280,Benjamim Gomes,benjamim.gomes@webmail.com,38.0,masculino,unknown,BA,2023-09-22,3389.0,13,3974.0,3.4,True,2023,9,3,Friday,High Value
CUST000467,Lucas Rios,lucas.rios@webmail.com,42.0,masculino,Sorocaba,SP,2023-09-22,4546.0,6,1754.0,3.0,True,2023,9,3,Friday,Medium Value
CUST000489,Dr. Ryan Pereira,dr..ryan.pereira@webmail.com,23.0,masculino,Caruaru,PE,2023-09-23,3481.0,8,1631.0,4.3,True,2023,9,3,Saturday,Medium Value
CUST004875,Pietro Nunes,pietro.nunes@correio.net,20.0,masculino,Petrópolis,RJ,2023-09-23,2231.0,10,1873.0,4.4,True,2023,9,3,Saturday,Medium Value
CUST004810,Josué Cavalcante,josue.cavalcante@email.com,30.0,masculino,Contagem,MG,2023-09-23,2144.0,7,1107.0,3.2,True,2023,9,3,Saturday,Low Value
CUST002437,Olívia Martins,olivia.martins@webmail.com,35.0,feminino,Campinas,SP,2023-09-23,6908.0,9,2845.0,4.7,True,2023,9,3,Saturday,High Value
CUST004462,Rafaela Moura,rafaela.moura@provedor.com.br,55.0,feminino,Ananindeua,PA,2023-09-23,1874.0,11,3360.0,3.5,True,2023,9,3,Saturday,High Value
CUST000209,Dra. Ísis Pereira,dra..isis.pereira@correio.net,60.0,feminino,Ananindeua,PA,2023-09-23,5886.0,8,2018.0,3.5,True,2023,9,3,Saturday,Medium Value
CUST003628,Ana Cecília Carvalho,ana.cecilia.carvalho@correio.net,42.0,feminino,Duque de Caxias,RJ,2023-09-24,2068.0,7,1548.0,3.6,True,2023,9,3,Sunday,Medium Value
CUST001652,Sra. Maria Alice Aparecida,sra..maria.alice.aparecida@mail.com,51.0,feminino,Sobral,CE,2023-09-24,7922.0,4,1369.0,3.9,True,2023,9,3,Sunday,Medium Value
CUST003138,Cauê Caldeira,caue.caldeira@email.com,36.0,masculino,São Paulo,SP,2023-09-24,3737.0,4,1330.0,4.8,True,2023,9,3,Sunday,Medium Value
CUST004643,Júlia Costa,julia.costa@webmail.com,18.0,feminino,Curitiba,PR,2023-09-24,5755.0,12,3276.0,5.0,True,2023,9,3,Sunday,High Value
CUST002302,Sr. Mateus Rodrigues,sr..mateus.rodrigues@mail.com,50.0,masculino,Maringá,PR,2023-09-24,3319.0,5,1537.0,4.1,True,2023,9,3,Sunday,Medium Value
CUST003452,Sr. Joaquim Cunha,sr..joaquim.cunha@mail.com,48.0,masculino,Vitória,ES,2023-09-24,3482.0,9,1991.0,4.6,True,2023,9,3,Sunday,Medium Value
CUST004230,Maria Isis Sá,maria.isis.sa@provedor.com.br,53.0,feminino,Santos,SP,2023-09-24,2282.0,12,3978.0,4.5,True,2023,9,3,Sunday,High Value
CUST001783,Otávio Mendes,otavio.mendes@correio.net,18.0,masculino,Santos,SP,2023-09-24,4717.0,3,129035.0,4.2,True,2023,9,3,Sunday,High Value
CUST004067,Gabriel Azevedo,gabriel.azevedo@mail.com,56.0,masculino,Sorocaba,SP,2023-09-25,4488.0,10,3388.0,3.9,True,2023,9,3,Monday,High Value
CUST001761,Henry Rocha,henry.rocha@mail.com,39.0,masculino,Duque de Caxias,RJ,2023-09-25,3310.0,5,1215.0,3.7,True,2023,9,3,Monday,Low Value
CUST003717,Hellena Duarte,hellena.duarte@correio.net,18.0,feminino,Caxias do Sul,RS,2023-09-26,2220.0,11,2807.0,2.9,True,2023,9,3,Tuesday,High Value
CUST002953,Stephany Da Rocha,stephany.da.rocha@webmail.com,55.0,feminino,Sobral,CE,2023-09-26,259515.0,8,2601.0,5.0,True,2023,9,3,Tuesday,High Value
CUST001817,Dra. Raquel Vasconcelos,dra..raquel.vasconcelos@mail.com,38.0,feminino,Santos,SP,2023-09-26,3077.0,7,1239.0,5.0,True,2023,9,3,Tuesday,Low Value
CUST000987,Sr. Cauê Vargas,sr..caue.vargas@mail.com,61.0,masculino,Uberlândia,MG,2023-09-27,3633.0,8,1649.0,5.0,True,2023,9,3,Wednesday,Medium Value
CUST001846,Rafael Pires,rafael.pires@webmail.com,55.0,masculino,Recife,PE,2023-09-27,3686.0,8,2174.0,4.8,True,2023,9,3,Wednesday,High Value
CUST001650,Felipe Nunes,felipe.nunes@webmail.com,31.0,masculino,Niterói,RJ,2023-09-28,2497.0,8,1521.0,3.3,True,2023,9,3,Thursday,Medium Value
CUST000202,Maria Luísa Farias,maria.luisa.farias@correio.net,19.0,feminino,São Paulo,SP,2023-09-28,3313.5,5,656.0,5.0,True,2023,9,3,Thursday,Low Value
CUST003831,Dra. Aylla Farias,dra..aylla.farias@email.com,38.0,feminino,Ribeirão Preto,SP,2023-09-28,2247.0,5,696.0,4.6,True,2023,9,3,Thursday,Low Value
CUST004958,Ryan Aragão,ryan.aragao@webmail.com,42.0,masculino,Duque de Caxias,RJ,2023-09-28,3739.0,2,417.0,2.8,True,2023,9,3,Thursday,Low Value
CUST000764,Vitória Câmara,vitoria.camara@webmail.com,39.0,feminino,Brasília,DF,2023-09-28,3710.0,4,927.0,3.6,True,2023,9,3,Thursday,Low Value
CUST003637,Antônio Cardoso,antonio.cardoso@provedor.com.br,38.0,masculino,unknown,BA,2023-09-28,2178.0,14,4462.0,3.4,True,2023,9,3,Thursday,High Value
CUST004677,Kaique Peixoto,kaique.peixoto@email.com,47.0,masculino,São Paulo,SP,2023-09-29,4752.0,4,1309.0,4.0,True,2023,9,3,Friday,Medium Value
CUST001351,Thiago Gonçalves,thiago.goncalves@webmail.com,25.0,masculino,Joinville,SC,2023-09-29,2700.0,6,1175.0,5.0,True,2023,9,3,Friday,Low Value
CUST003021,Caio Cavalcante,caio.cavalcante@correio.net,35.0,outro,Duque de Caxias,RJ,2023-09-29,3055.0,12,2280.0,3.7,True,2023,9,3,Friday,High Value
CUST004687,Ayla Silveira,ayla.silveira@provedor.com.br,64.0,outro,Caruaru,PE,2023-09-29,2513.0,2,465.0,3.1,True,2023,9,3,Friday,Low Value
CUST002995,Sr. Heitor Marques,sr..heitor.marques@webmail.com,28.0,masculino,Duque de Caxias,RJ,2023-09-30,2149.0,5,1021.0,3.4,True,2023,9,3,Saturday,Low Value
CUST002678,Sarah Teixeira,sarah.teixeira@correio.net,31.0,feminino,unknown,GO,2023-09-30,6229.0,10,2781.0,2.7,True,2023,9,3,Saturday,High Value
CUST003871,Antonella Cirino,antonella.cirino@webmail.com,36.0,feminino,unknown,DF,2023-09-30,3173.0,4,1196.0,2.4,True,2023,9,3,Saturday,Low Value
CUST003483,Pietra Pires,pietra.pires@mail.com,67.0,feminino,Parintins,AM,2023-09-30,3414.0,6,1642.0,4.0,True,2023,9,3,Saturday,Medium Value
CUST004714,Sr. Nathan Albuquerque,sr..nathan.albuquerque@provedor.com.br,35.0,masculino,Santos,SP,2023-09-30,3270.0,7,1950.0,4.4,True,2023,9,3,Saturday,Medium Value
CUST004508,Sr. Calebe Sousa,sr..calebe.sousa@correio.net,27.0,masculino,Ribeirão Preto,SP,2023-10-01,1097.0,4,473.0,3.3,True,2023,10,4,Sunday,Low Value
CUST003216,Luiz Henrique Barros,luiz.henrique.barros@webmail.com,30.0,masculino,Vitória,ES,2023-10-01,3598.0,11,2574.0,4.7,True,2023,10,4,Sunday,High Value
CUST004358,Isaac Costela,isaac.costela@correio.net,40.0,masculino,Sorocaba,SP,2023-10-01,4586.0,11,3383.0,3.6,True,2023,10,4,Sunday,High Value
CUST003522,Davi Lucas Brito,davi.lucas.brito@mail.com,37.0,masculino,Campinas,SP,2023-10-02,5518.0,6,2174.0,3.4,True,2023,10,4,Monday,High Value
CUST004945,Letícia Oliveira,leticia.oliveira@webmail.com,55.0,feminino,Ribeirão Preto,SP,2023-10-02,6935.0,5,1434.0,3.3,True,2023,10,4,Monday,Medium Value
CUST005067,Maria Vitória Costela,maria.vitoria.costela@mail.com,37.0,feminino,Juiz de Fora,MG,2023-10-02,3614.0,8,3477.0,3.5,True,2023,10,4,Monday,High Value
CUST003220,Ana Sophia Fonseca,ana.sophia.fonseca@provedor.com.br,29.0,feminino,Petrópolis,RJ,2023-10-02,3839.0,8,2165.0,4.0,True,2023,10,4,Monday,High Value
CUST001518,Dra. Luna Montenegro,dra..luna.montenegro@email.com,41.0,feminino,Maringá,PR,2023-10-02,3332.0,4,703.0,3.9,True,2023,10,4,Monday,Low Value
CUST000332,Isaque Santos,isaque.santos@mail.com,36.0,masculino,Ribeirão Preto,SP,2023-10-02,1951.0,4,971.0,4.2,True,2023,10,4,Monday,Low Value
CUST001945,Beatriz Silveira,beatriz.silveira@correio.net,31.0,feminino,Caxias do Sul,RS,2023-10-02,1842.0,7,1701.0,3.9,True,2023,10,4,Monday,Medium Value
CUST000269,Sr. Gael Cunha,sr..gael.cunha@mail.com,66.0,masculino,Sorocaba,SP,2023-10-02,6329.0,9,2719.0,3.9,True,2023,10,4,Monday,High Value
CUST003148,Clara Casa Grande,clara.casa.grande@mail.com,36.0,feminino,Santos,SP,2023-10-03,5154.0,6,1515.0,4.3,True,2023,10,4,Tuesday,Medium Value
CUST000163,Lucas Pinto,lucas.pinto@mail.com,48.0,masculino,Juazeiro do Norte,CE,2023-10-03,2480.0,5,1227.0,4.2,True,2023,10,4,Tuesday,Low Value
CUST003324,Raul Câmara,raul.camara@mail.com,48.0,masculino,Maringá,PR,2023-10-03,3982.0,4,1350.0,4.2,True,2023,10,4,Tuesday,Medium Value
CUST004660,Arthur Gabriel Duarte,arthur.gabriel.duarte@email.com,49.0,masculino,unknown,PE,2023-10-03,2929.0,9,2798.0,4.6,True,2023,10,4,Tuesday,High Value
CUST005008,Cauã Barbosa,caua.barbosa@provedor.com.br,30.0,outro,Belo Horizonte,MG,2023-10-04,6877.0,8,3219.0,4.8,True,2023,10,4,Wednesday,High Value
CUST004237,Dra. Gabriela Costa,dra..gabriela.costa@correio.net,55.0,feminino,Duque de Caxias,RJ,2023-10-05,4144.0,6,1572.0,4.2,True,2023,10,4,Thursday,Medium Value
CUST004864,Manuela Câmara,manuela.camara@correio.net,32.0,feminino,Contagem,MG,2023-10-05,3510.0,4,750.0,3.5,True,2023,10,4,Thursday,Low Value
CUST001157,Dr. Henry Gabriel Duarte,dr..henry.gabriel.duarte@correio.net,44.0,masculino,Caxias do Sul,RS,2023-10-06,5843.0,6,2221.0,4.0,True,2023,10,4,Friday,High Value
CUST003226,Dr. Anthony Vargas,dr..anthony.vargas@correio.net,39.0,masculino,Uberlândia,MG,2023-10-06,2525.0,6,1376.0,4.0,True,2023,10,4,Friday,Medium Value
CUST000569,Maria Helena Montenegro,maria.helena.montenegro@email.com,27.0,feminino,Anápolis,GO,2023-10-06,2182.0,6,1979.0,4.2,True,2023,10,4,Friday,Medium Value
CUST001722,Luiz Felipe Vasconcelos,luiz.felipe.vasconcelos@provedor.com.br,62.0,masculino,Rio de Janeiro,RJ,2023-10-07,8359.0,6,2157.0,5.0,True,2023,10,4,Saturday,High Value
CUST003963,Camila Caldeira,camila.caldeira@webmail.com,42.0,outro,unknown,DF,2023-10-07,1527.0,5,717.0,4.4,True,2023,10,4,Saturday,Low Value
CUST000555,Evelyn Câmara,evelyn.camara@mail.com,51.0,feminino,Santos,SP,2023-10-07,2172.0,7,1746.0,3.4,True,2023,10,4,Saturday,Medium Value
CUST002207,Emilly Sampaio,emilly.sampaio@webmail.com,44.0,feminino,Maringá,PR,2023-10-07,3424.0,9,2051.0,4.0,True,2023,10,4,Saturday,High Value
CUST000122,Cauê Souza,caue.souza@webmail.com,51.0,masculino,Manaus,AM,2023-10-07,3343.0,6,1471.0,5.0,True,2023,10,4,Saturday,Medium Value
CUST004063,Sofia Caldeira,sofia.caldeira@correio.net,48.0,feminino,Uberlândia,MG,2023-10-07,4731.0,4,1082.0,3.2,True,2023,10,4,Saturday,Low Value
CUST000708,Ana Julia Aragão,ana.julia.aragao@webmail.com,42.0,feminino,Porto Alegre,RS,2023-10-08,3448.0,4,192514.0,2.8,True,2023,10,4,Sunday,High Value
